"school_id","school_name","enroll","reg_attend","ela","math","street","city","state","zip","address","lon","lat","reg_attend_pctile","ela_pctile","math_pctile","enroll_scaled","optional"
4068,"Harritt Elementary School",502,83,43,33,"2112 Linwood St NW","Salem","OR",97304,"2112 Linwood St NW, Salem, OR 97304",-123.0632918,44.9644302,0.522362869198312,0.264772727272727,0.279545454545455,3.17178345441762,TRUE
755,"Hayesville Elementary School",438,71,29,23,"4545 Ward Dr NE","Salem","OR",97304,"4545 Ward Dr NE, Salem, OR 97304",-122.971762,44.984329,0.126582278481013,0.0613636363636364,0.111363636363636,3.02179517225217,TRUE
743,"Highland Elementary School",414,65,30,21,"530 Highland Ave NE","Salem","OR",97303,"530 Highland Ave NE, Salem, OR 97303",-123.0280826,44.9597757,0.0649789029535865,0.0681818181818182,0.0852272727272727,2.96554956644012,TRUE
744,"Hoover Elementary School",444,77,15,16,"1104 Savage Rd NE","Salem","OR",97301,"1104 Savage Rd NE, Salem, OR 97301",-122.9955667,44.9449168,0.270042194092827,0.00227272727272727,0.0363636363636364,3.03585657370518,TRUE
1330,"Houck Middle School",1023,73,33,20,"1155 Connecticut","Salem","OR",97301,"1155 Connecticut, Salem, OR 97301",-122.9716912,44.9149784,0.156962025316456,0.0943181818181818,0.0738636363636364,4.39278181392079,TRUE
1358,"Howard Street Charter",165,93,84,62,"710 Howard St SE","Salem","OR",97302,"710 Howard St SE, Salem, OR 97302",-123.0397515,44.9229553,0.962869198312236,0.969318181818182,0.854545454545455,2.38200140614015,TRUE
4210,"Jane Goodall Environmental Middle Charter School",96,89,75,61,"999B Locust St NE","Salem","OR",97301,"999B Locust St NE, Salem, OR 97301",-123.0219593,44.965496,0.838818565400844,0.895454545454545,0.842045454545455,2.22029528943051,TRUE
765,"Judson Middle School",966,76,66,47,"4512 Jones Rd S","Salem","OR",97302,"4512 Jones Rd S, Salem, OR 97302",-123.0453176,44.8892548,0.238818565400844,0.788636363636364,0.619318181818182,4.25919850011718,TRUE
4858,"Kalapuya Elementary School",606,91,76,68,"2085 Wilmington Ave NW","Salem","OR",97304,"2085 Wilmington Ave NW, Salem, OR 97304",-123.075369,44.9645036,0.90464135021097,0.906818181818182,0.9125,3.41551441293649,TRUE
747,"Keizer Elementary School",734,78,37,33,"5600 McClure St N","Keizer","OR",97303,"5600 McClure St N, Keizer, OR 97303",-123.0401349,45.0062631,0.30126582278481,0.151136363636364,0.279545454545455,3.7154909772674,TRUE
746,"Kennedy Elementary School",445,79,36,28,"4912 Noren Ave NE","Keizer","OR",97303,"4912 Noren Ave NE, Keizer, OR 97303",-123.0076938,44.9959592,0.341772151898734,0.134090909090909,0.175,3.03820014061401,TRUE
3375,"Lamb Elementary School",492,85,26,25,"4930 Herrin Rd NE","Salem","OR",97305,"4930 Herrin Rd NE, Salem, OR 97305",-122.9602568,44.9763463,0.627004219409283,0.0409090909090909,0.1375,3.14834778532927,TRUE
3526,"Lee Elementary School",311,79,42,37,"5650 Venice St SE","Salem","OR",97306,"5650 Venice St SE, Salem, OR 97306",-123.0034372,44.8741982,0.341772151898734,0.238636363636364,0.393181818181818,2.72416217483009,TRUE
766,"Leslie Middle School",775,70,53,27,"3850 Pringle Rd SE","Salem","OR",97302,"3850 Pringle Rd SE, Salem, OR 97302",-123.0235142,44.9001847,0.112236286919831,0.510227272727273,0.1625,3.81157722052965,TRUE
749,"Liberty Elementary School",393,79,48,29,"4871 Liberty Rd S","Salem","OR",97306,"4871 Liberty Rd S, Salem, OR 97306",-123.0615322,44.8869293,0.341772151898734,0.386363636363636,0.196590909090909,2.91633466135458,TRUE
771,"McKay High School",2263,53,NA,NA,"2440 Lancaster Dr NE","Salem","OR",97305,"2440 Lancaster Dr NE, Salem, OR 97305",-122.9796137,44.957108,0.0320675105485232,NA,NA,7.29880478087649,TRUE
750,"McKinley Elementary School",321,86,61,47,"466 McGilchrist St SE","Salem","OR",97302,"466 McGilchrist St SE, Salem, OR 97302",-123.0420944,44.9170701,0.686075949367088,0.690909090909091,0.619318181818182,2.74759784391844,TRUE
772,"McNary High School",1899,63,NA,NA,"595 Chemawa Rd N","Keizer","OR",97303,"595 Chemawa Rd N, Keizer, OR 97303",-123.0331132,45.0006502,0.0514767932489451,NA,NA,6.44574642606046,TRUE
3215,"Miller Elementary School",404,80,34,27,"1650 46th Pl SE","Salem","OR",97317,"1650 46th Pl SE, Salem, OR 97317",-122.9665709,44.9107064,0.388185654008439,0.105681818181818,0.1625,2.94211389735177,TRUE
753,"Morningside Elementary School",377,82,60,58,"3513 12th St SE","Salem","OR",97302,"3513 12th St SE, Salem, OR 97302",-123.031535,44.9044054,0.475949367088608,0.676136363636364,0.813636363636364,2.87883759081322,TRUE
754,"Myers Elementary School",537,82,41,31,"2160 Jewel St NW","Salem","OR",97304,"2160 Jewel St NW, Salem, OR 97304",-123.0764885,44.9456081,0.475949367088608,0.220454545454545,0.230681818181818,3.25380829622686,TRUE
773,"North Salem High School",1621,50,NA,NA,"765 14th St NE","Salem","OR",97301,"765 14th St NE, Salem, OR 97301",-123.022112,44.943748,0.029535864978903,NA,NA,5.79423482540427,TRUE
3528,"Optimum Learning Environment Charter School",129,91,68,58,"7905 June Reid Pl NE","Keizer","OR",97303,"7905 June Reid Pl NE, Keizer, OR 97303",-123.0198241,45.0337363,0.90464135021097,0.819318181818182,0.813636363636364,2.29763299742208,TRUE
767,"Parrish Middle School",677,68,43,23,"802 Capitol St NE","Salem","OR",97301,"802 Capitol St NE, Salem, OR 97301",-123.0240074,44.9453999,0.0869198312236287,0.264772727272727,0.111363636363636,3.58190766346379,TRUE
756,"Pringle Elementary School",608,79,49,45,"5500 Reed Ln SE","Salem","OR",97306,"5500 Reed Ln SE, Salem, OR 97306",-123.0152791,44.875885,0.341772151898734,0.410227272727273,0.565909090909091,3.42020154675416,TRUE
757,"Richmond Elementary School",339,71,17,13,"466 Richmond Ave SE","Salem","OR",97301,"466 Richmond Ave SE, Salem, OR 97301",-123.0129012,44.9301373,0.126582278481013,0.00795454545454545,0.0181818181818182,2.78978204827748,TRUE
4596,"Roberts High School",525,44,NA,NA,"3620 State St SE","Salem","OR",97301,"3620 State St SE, Salem, OR 97301",-122.9884938,44.9271664,0.0244725738396624,NA,NA,3.22568549332083,TRUE
759,"Salem Heights Elementary School",333,79,49,37,"3495 Liberty Rd S","Salem","OR",97302,"3495 Liberty Rd S, Salem, OR 97302",-123.0508885,44.9053125,0.341772151898734,0.410227272727273,0.393181818181818,2.77572064682447,TRUE
760,"Schirle Elementary School",476,83,62,52,"4875 Justice Way S","Salem","OR",97302,"4875 Justice Way S, Salem, OR 97302",-123.0737312,44.8858808,0.522362869198312,0.710227272727273,0.729545454545455,3.11085071478791,TRUE
741,"Scott Elementary School",602,73,25,17,"4700 Arizona Ave NE","Salem","OR",97305,"4700 Arizona Ave NE, Salem, OR 97305",-122.9675936,44.9668065,0.156962025316456,0.0352272727272727,0.0454545454545455,3.40614014530115,TRUE
775,"South Salem High School",1800,62,NA,NA,"1910 Church St SE","Salem","OR",97302,"1910 Church St SE, Salem, OR 97302",-123.0399067,44.9220671,0.0489451476793249,NA,NA,6.21373330208577,TRUE
774,"Sprague High School",1647,66,NA,NA,"2373 Kuebler Blvd S","Salem","OR",97302,"2373 Kuebler Blvd S, Salem, OR 97302",-123.078436,44.8858013,0.0708860759493671,NA,NA,5.85516756503398,TRUE
1331,"Stephens Middle School",1083,71,50,32,"4962 Haysville Dr NE","Salem","OR",97305,"4962 Haysville Dr NE, Salem, OR 97305",-122.9601922,44.9900577,0.126582278481013,0.4375,0.255681818181818,4.5333958284509,TRUE
4859,"Straub Middle School",610,82,74,52,"1920 Wilmington Ave NW","Salem","OR",97304,"1920 Wilmington Ave NW, Salem, OR 97304",-123.0759655,44.9621442,0.475949367088608,0.882954545454545,0.729545454545455,3.42488868057183,TRUE
761,"Sumpter Elementary School",546,87,63,52,"525 Rockwood St SE","Salem","OR",97306,"525 Rockwood St SE, Salem, OR 97306",-123.0473159,44.8779045,0.746835443037975,0.730681818181818,0.729545454545455,3.27490039840637,TRUE
762,"Swegle Elementary School",530,75,22,18,"1751 Aguilas Ct NE","Salem","OR",97301,"1751 Aguilas Ct NE, Salem, OR 97301",-122.9741431,44.9505183,0.20337552742616,0.0204545454545455,0.0534090909090909,3.23740332786501,TRUE
4390,"Valley Inquiry Charter School",165,69,55,54,"5774 Hazelgreen Rd NE","Salem","OR",97305,"5774 Hazelgreen Rd NE, Salem, OR 97305",-122.9423895,45.006883,0.0970464135021097,0.559090909090909,0.756818181818182,2.38200140614015,TRUE
768,"Waldo Middle School",1029,75,37,18,"2805 Lansing Ave NE","Salem","OR",97301,"2805 Lansing Ave NE, Salem, OR 97301",-122.9988834,44.9633138,0.20337552742616,0.151136363636364,0.0534090909090909,4.4068432153738,TRUE
769,"Walker Middle School",682,82,67,57,"1075 8th St NW","Salem","OR",97304,"1075 8th St NW, Salem, OR 97304",-123.0596357,44.9471172,0.475949367088608,0.806818181818182,0.8,3.59362549800797,TRUE
763,"Washington Elementary School",413,77,22,18,"3165 Lansing Ave NE","Salem","OR",97303,"3165 Lansing Ave NE, Salem, OR 97303",-122.998212,44.9650084,0.270042194092827,0.0204545454545455,0.0534090909090909,2.96320599953129,TRUE
3374,"Weddle Elementary School",439,77,26,13,"1825 Alder Dr NE","Keizer","OR",97303,"1825 Alder Dr NE, Keizer, OR 97303",-123.0127445,44.9855237,0.270042194092827,0.0409090909090909,0.0181818181818182,3.024138739161,TRUE
3463,"West Salem High School",1744,68,NA,NA,"1776 Titan Way","Salem","OR",97304,"1776 Titan Way, Salem, OR 97304",-123.0844728,44.9591273,0.0869198312236287,NA,NA,6.082493555191,TRUE
770,"Whiteaker Middle School",778,82,63,55,"1605 Lockhaven Dr NE","Keizer","OR",97303,"1605 Lockhaven Dr NE, Keizer, OR 97303",-123.0111966,45.006795,0.475949367088608,0.730681818181818,0.770454545454546,3.81860792125615,TRUE
737,"Wright Elementary School",402,78,61,58,"4060 Lone Oak Rd SE","Salem","OR",97302,"4060 Lone Oak Rd SE, Salem, OR 97302",-123.0479008,44.8959944,0.30126582278481,0.690909090909091,0.813636363636364,2.9374267635341,TRUE
764,"Yoshikai Elementary School",577,81,38,42,"4900 Jade St NE","Salem","OR",97305,"4900 Jade St NE, Salem, OR 97305",-122.9614453,44.9851695,0.425316455696203,0.168181818181818,0.503409090909091,3.34755097258027,TRUE
4399,"Oregon Connections Academy",4269,51,NA,NA,"833 NW Santiam Blvd","Mill City","OR",97360,"833 NW Santiam Blvd, Mill City, OR 97360",-122.4870195,44.7575715,0.030379746835443,NA,NA,12,TRUE
681,"Santiam Elementary School",308,78,39,27,"450 SW Evergreen St","Mill City","OR",97360,"450 SW Evergreen St, Mill City, OR 97360",-122.4811036,44.7507195,0.30126582278481,0.176136363636364,0.1625,2.71713147410359,TRUE
683,"Santiam Junior/Senior High School",259,70,NA,NA,"265 SW Evergreen St","Mill City","OR",97360,"265 SW Evergreen St, Mill City, OR 97360",-122.479268,44.7521106,0.112236286919831,NA,NA,2.60229669557066,TRUE
158,"Grant Watts Elementary School",384,90,33,34,"52000 SE Third Pl","Scappoose","OR",97056,"52000 SE Third Pl, Scappoose, OR 97056",-122.8760443,45.7522933,0.870886075949367,0.0943181818181818,0.309090909090909,2.89524255917506,TRUE
159,"Otto Petersen Elementary School",462,86,55,35,"52050 SE 3rd St","Scappoose","OR",97056,"52050 SE 3rd St, Scappoose, OR 97056",-122.8749777,45.7506771,0.686075949367088,0.559090909090909,0.336363636363636,3.07804077806421,TRUE
958,"Sauvie Island School",206,91,77,63,"14445 NW Charlton Rd","Portland","OR",97231,"14445 NW Charlton Rd, Portland, OR 97231",-122.8253963,45.6554181,0.90464135021097,0.922727272727273,0.867045454545455,2.47808764940239,TRUE
162,"Scappoose High School",736,81,NA,NA,"33700 SE High School Way","Scappoose","OR",97056,"33700 SE High School Way, Scappoose, OR 97056",-122.8759417,45.749186,0.425316455696203,NA,NA,3.72017811108507,TRUE
161,"Scappoose Middle School",331,86,62,44,"52265 Columbia River Hwy","Scappoose","OR",97056,"52265 Columbia River Hwy, Scappoose, OR 97056",-122.8799467,45.7531825,0.686075949367088,0.710227272727273,0.544318181818182,2.7710335130068,TRUE
4221,"South Columbia Family School",71,94,60,31,"34555 Berg Rd","Warren","OR",97053,"34555 Berg Rd, Warren, OR 97053",-122.8547338,45.8126274,0.985654008438818,0.676136363636364,0.230681818181818,2.16170611670963,TRUE
160,"Warren Elementary School",187,84,63,55,"34555 Berg Rd","Warren","OR",97053,"34555 Berg Rd, Warren, OR 97053",-122.8547338,45.8126274,0.577215189873418,0.730681818181818,0.770454545454546,2.43355987813452,TRUE
676,"Centennial Elementary School",295,75,53,40,"38875 NW First Ave","Scio","OR",97374,"38875 NW First Ave, Scio, OR 97374",-122.8505135,44.70518,0.20337552742616,0.510227272727273,0.459090909090909,2.68666510428873,TRUE
2994,"Lourdes School",46,93,63,47,"39059 Jordan Rd","Scio","OR",97374,"39059 Jordan Rd, Scio, OR 97374",-122.8448802,44.7039277,0.962869198312236,0.730681818181818,0.619318181818182,2.10311694398875,TRUE
5061,"Oregon Virtual Education",41,57,NA,NA,"38875 NW 1st Ave","Scio","OR",97374,"38875 NW 1st Ave, Scio, OR 97374",-122.8505135,44.70518,0.039662447257384,NA,NA,2.09139910944457,TRUE
678,"Scio High School",235,71,NA,NA,"38880 N Main","Scio","OR",97374,"38880 N Main, Scio, OR 97374",-122.8478947,44.7091828,0.126582278481013,NA,NA,2.54605108975861,TRUE
677,"Scio Middle School",149,74,63,51,"38749 NW Beach","Scio","OR",97374,"38749 NW Beach, Scio, OR 97374",-122.8492562,44.7048445,0.174683544303797,0.730681818181818,0.713636363636364,2.34450433559878,TRUE
150,"Broadway Middle School",353,79,50,28,"1120 Broadway St","Seaside","OR",97138,"1120 Broadway St, Seaside, OR 97138",-123.918924,45.9938232,0.341772151898734,0.4375,0.175,2.82259198500117,TRUE
153,"Gearhart Elementary School",306,78,55,42,"1002 Pacific Way","Gearhart","OR",97138,"1002 Pacific Way, Gearhart, OR 97138",-123.914234,46.024388,0.30126582278481,0.559090909090909,0.503409090909091,2.71244434028592,TRUE
152,"Seaside Heights Elementary School",466,79,41,31,"2000 Spruce St","Seaside","OR",97138,"2000 Spruce St, Seaside, OR 97138",-123.9077343,45.9873131,0.341772151898734,0.220454545454545,0.230681818181818,3.08741504569955,TRUE
154,"Seaside High School",430,66,NA,NA,"1901 N Holladay Dr","Seaside","OR",97138,"1901 N Holladay Dr, Seaside, OR 97138",-123.9182592,46.0068395,0.0708860759493671,NA,NA,3.00304663698149,TRUE
5385,"The Cannon Beach Academy",28,77,NA,NA,"3781 S Hemlock St","Cannon Beach","OR",97110,"3781 S Hemlock St, Cannon Beach, OR 97110",-123.959632,45.8677033,0.270042194092827,NA,NA,2.06093273962972,TRUE
1235,"Faulconer-Chapman School",488,73,27,28,"332 SW Cornwall St","Sheridan","OR",97378,"332 SW Cornwall St, Sheridan, OR 97378",-123.4014089,45.0921379,0.156962025316456,0.0465909090909091,0.175,3.13897351769393,TRUE
4833,"Sheridan AllPrep Academy",150,94,NA,NA,"339 NW Sherman St","Sheridan","OR",97378,"339 NW Sherman St, Sheridan, OR 97378",-123.3984912,45.1012177,0.985654008438818,NA,NA,2.34684790250762,TRUE
1237,"Sheridan High School",225,64,NA,NA,"433 S Bridge St","Sheridan","OR",97378,"433 S Bridge St, Sheridan, OR 97378",-123.393847,45.096057,0.0565400843881856,NA,NA,2.52261542067026,TRUE
2728,"Sheridan Japanese School",88,90,NA,NA,"430 SW Monroe St","Sheridan","OR",97378,"430 SW Monroe St, Sheridan, OR 97378",-123.399248,45.0974408,0.870886075949367,NA,NA,2.20154675415983,TRUE
1010,"Sherman County School",249,81,NA,NA,"65912 High School Lp","Moro","OR",97039,"65912 High School Lp, Moro, OR 97039",-120.7417829,45.4739271,0.425316455696203,NA,NA,2.57886102648231,TRUE
1334,"Archer Glen Elementary School",559,91,75,75,"16155 SW Sunset Blvd","Sherwood","OR",97140,"16155 SW Sunset Blvd, Sherwood, OR 97140",-122.8432558,45.3505678,0.90464135021097,0.895454545454545,0.952272727272727,3.30536676822123,TRUE
4730,"Edy Ridge Elementary School",579,92,75,76,"21472 SW Copper Terrace","Sherwood","OR",97140,"21472 SW Copper Terrace, Sherwood, OR 97140",-122.8636944,45.3646348,0.937552742616034,0.895454545454545,0.960227272727273,3.35223810639794,TRUE
1191,"J Clyde Hopkins Elementary School",499,87,70,59,"21920 SW Sherwood Blvd","Sherwood","OR",97140,"21920 SW Sherwood Blvd, Sherwood, OR 97140",-122.8429756,45.3613409,0.746835443037975,0.842045454545455,0.825,3.16475275369112,TRUE
4731,"Laurel Ridge Middle School",492,90,86,80,"21416 SW Copper Terrace","Sherwood","OR",97140,"21416 SW Copper Terrace, Sherwood, OR 97140",-122.8639107,45.3648595,0.870886075949367,0.979545454545455,0.975,3.14834778532927,TRUE
3222,"Middleton Elementary School",605,93,79,75,"23505 SW Old Hwy 99W","Sherwood","OR",97140,"23505 SW Old Hwy 99W, Sherwood, OR 97140",-122.8687434,45.3492256,0.962869198312236,0.939772727272727,0.952272727272727,3.41317084602765,TRUE
4220,"Sherwood Charter School",200,87,80,82,"23264 SW Main St","Sherwood","OR",97140,"23264 SW Main St, Sherwood, OR 97140",-122.840443,45.3511886,0.746835443037975,0.943181818181818,0.985227272727273,2.46402624794938,TRUE
1193,"Sherwood High School",1656,83,NA,NA,"16956 SW Meinecke Rd","Sherwood","OR",97140,"16956 SW Meinecke Rd, Sherwood, OR 97140",-122.850552,45.3569864,0.522362869198312,NA,NA,5.8762596672135,TRUE
1192,"Sherwood Middle School",690,87,77,66,"21970 SW Sherwood Blvd","Sherwood","OR",97140,"21970 SW Sherwood Blvd, Sherwood, OR 97140",-122.8412748,45.3589148,0.746835443037975,0.922727272727273,0.888636363636364,3.61237403327865,TRUE
784,"Bethany Charter School",137,94,68,45,"11824 Hazelgreen Rd NE","Silverton","OR",97381,"11824 Hazelgreen Rd NE, Silverton, OR 97381",-122.8189448,45.011846,0.985654008438818,0.819318181818182,0.565909090909091,2.31638153269276,TRUE
119,"Butte Creek Elementary School",309,69,62,46,"37569 S Hwy 213","Mt Angel","OR",97362,"37569 S Hwy 213, Mt Angel, OR 97362",-122.6994538,45.0634508,0.0970464135021097,0.710227272727273,0.594318181818182,2.71947504101242,TRUE
807,"Central Howell Elementary School",177,93,59,51,"8832 Silverton Rd NE","Silverton","OR",97381,"8832 Silverton Rd NE, Silverton, OR 97381",-122.8799758,44.9909021,0.962869198312236,0.643181818181818,0.713636363636364,2.41012420904617,TRUE
718,"Evergreen Elementary School",87,93,93,88,"3727 Cascade Hwy NE","Silverton","OR",97381,"3727 Cascade Hwy NE, Silverton, OR 97381",-122.8101726,44.9800691,0.962869198312236,1,0.993181818181818,2.199203187251,TRUE
714,"Mark Twain Elementary",334,82,45,44,"425 Church St","Silverton","OR",97381,"425 Church St, Silverton, OR 97381",-122.7781883,45.0134777,0.475949367088608,0.304545454545455,0.544318181818182,2.7780642137333,TRUE
780,"Pratum Elementary School",75,NA,73,66,"8995 Sunnyview Rd NE","Salem","OR",97305,"8995 Sunnyview Rd NE, Salem, OR 97305",-122.877436,44.9585211,NA,0.871590909090909,0.888636363636364,2.17108038434497,TRUE
716,"Robert Frost Elementary School",414,83,49,35,"201 Westfield St","Silverton","OR",97381,"201 Westfield St, Silverton, OR 97381",-122.7936191,45.0012388,0.522362869198312,0.410227272727273,0.336363636363636,2.96554956644012,TRUE
785,"Scotts Mills Elementary School",156,72,58,50,"805 First St","Scotts Mills","OR",97375,"805 First St, Scotts Mills, OR 97375",-122.676314,45.0451248,0.137552742616034,0.625,0.688636363636364,2.36090930396063,TRUE
795,"Silver Crest Elementary School",145,88,71,51,"365 Loar Rd SE","Silverton","OR",97381,"365 Loar Rd SE, Silverton, OR 97381",-122.6666501,44.9263644,0.79915611814346,0.852272727272727,0.713636363636364,2.33513006796344,TRUE
812,"Silverton High School",1252,77,NA,NA,"1456 Pine St","Silverton","OR",97381,"1456 Pine St, Silverton, OR 97381",-122.7953267,45.0146194,0.270042194092827,NA,NA,4.92945863604406,TRUE
715,"Silverton Middle School",453,83,60,40,"714 Schlador street","Silverton","OR",97381,"714 Schlador street, Silverton, OR 97381",-122.7885215,45.0134701,0.522362869198312,0.676136363636364,0.459090909090909,3.0569486758847,TRUE
4746,"The Community Roots School",119,86,61,35,"229 Eureka Ave","Silverton","OR",97381,"229 Eureka Ave, Silverton, OR 97381",-122.7886318,45.0003649,0.686075949367088,0.690909090909091,0.336363636363636,2.27419732833372,TRUE
777,"Victor Point Elementary School",222,92,83,78,"1175 Victor Point Rd SE","Silverton","OR",97381,"1175 Victor Point Rd SE, Silverton, OR 97381",-122.7562642,44.9156582,0.937552742616034,0.963636363636364,0.964772727272727,2.51558471994375,TRUE
264,"Sisters Elementary School",322,84,66,48,"611 E Cascade","Sisters","OR",97759,"611 E Cascade, Sisters, OR 97759",-121.5415615,44.2903511,0.577215189873418,0.788636363636364,0.648863636363637,2.74994141082728,TRUE
1294,"Sisters High School",456,78,NA,NA,"1700 W McKinney Butte Rd","Sisters","OR",97759,"1700 W McKinney Butte Rd, Sisters, OR 97759",-121.5787503,44.2998381,0.30126582278481,NA,NA,3.0639793766112,TRUE
1293,"Sisters Middle School",322,83,68,50,"15200 McKenzie Hwy","Sisters","OR",97759,"15200 McKenzie Hwy, Sisters, OR 97759",-121.5713926,44.2930138,0.522362869198312,0.819318181818182,0.688636363636364,2.74994141082728,TRUE
609,"Siuslaw Elementary School",620,83,49,41,"2221 Oak St","Florence","OR",97439,"2221 Oak St, Florence, OR 97439",-124.1051296,43.9862705,0.522362869198312,0.410227272727273,0.482954545454545,3.44832434966018,TRUE
610,"Siuslaw High School",413,70,NA,NA,"2975 Oak St","Florence","OR",97439,"2975 Oak St, Florence, OR 97439",-124.1058801,43.9921172,0.112236286919831,NA,NA,2.96320599953129,TRUE
608,"Siuslaw Middle School",337,79,51,35,"2525 Oak St","Florence","OR",97439,"2525 Oak St, Florence, OR 97439",-124.1049538,43.9885457,0.341772151898734,0.457954545454545,0.336363636363636,2.78509491445981,TRUE
357,"Fields Elementary School",13,92,NA,NA,"23657 Fields-Denio Rd","Fields","OR",97710,"23657 Fields-Denio Rd, Fields, OR 97710",-118.6705577,42.2629807,0.937552742616034,NA,NA,2.02577923599719,TRUE
4555,"Academy for Character Education",103,NA,NA,NA,"195 N 6th Street","Cottage Grove","OR",97424,"195 N 6th Street, Cottage Grove, OR 97424",-123.0621523,43.7986396,NA,NA,NA,2.23670025779236,TRUE
1791,"Al Kennedy High School",69,44,NA,NA,"79980 Delight Valley School Rd","Cottage Grove","OR",97424,"79980 Delight Valley School Rd, Cottage Grove, OR 97424",-123.0338127,43.8343987,0.0244725738396624,NA,NA,2.15701898289196,TRUE
573,"Bohemia Elementary School",485,89,44,34,"721 S  R  St","Cottage Grove","OR",97424,"721 S  R  St, Cottage Grove, OR 97424",-123.0768078,43.7930205,0.838818565400844,0.292045454545455,0.309090909090909,3.13194281696742,TRUE
4395,"Childs Way Charter School",57,84,NA,NA,"37895 Row River Rd","Dorena","OR",97434,"37895 Row River Rd, Dorena, OR 97434",-122.844428,43.699071,0.577215189873418,NA,NA,2.12889617998594,TRUE
580,"Cottage Grove High School",724,84,NA,NA,"1375 S River Rd","Cottage Grove","OR",97424,"1375 S River Rd, Cottage Grove, OR 97424",-123.0692264,43.786054,0.577215189873418,NA,NA,3.69205530817905,TRUE
574,"Dorena School",82,69,46,32,"37141 Row River Rd","Dorena","OR",97434,"37141 Row River Rd, Dorena, OR 97434",-122.8798211,43.7380178,0.0970464135021097,0.342045454545455,0.255681818181818,2.18748535270682,TRUE
576,"Harrison Elementary School",426,89,50,42,"1000 Taylor Ave","Cottage Grove","OR",97424,"1000 Taylor Ave, Cottage Grove, OR 97424",-123.0579979,43.7863887,0.838818565400844,0.4375,0.503409090909091,2.99367236934614,TRUE
577,"Latham Elementary School",89,84,51,34,"32112 Latham Rd","Cottage Grove","OR",97424,"32112 Latham Rd, Cottage Grove, OR 97424",-123.072712,43.764125,0.577215189873418,0.457954545454545,0.309090909090909,2.20389032106867,TRUE
579,"Lincoln Middle School",568,87,53,38,"1565 S 4th St","Cottage Grove","OR",97424,"1565 S 4th St, Cottage Grove, OR 97424",-123.0650789,43.7844774,0.746835443037975,0.510227272727273,0.414772727272727,3.32645887040075,TRUE
578,"London School",98,88,53,42,"73288 London Rd","Cottage Grove","OR",97424,"73288 London Rd, Cottage Grove, OR 97424",-123.08446,43.6496629,0.79915611814346,0.510227272727273,0.503409090909091,2.22498242324818,TRUE
289,"Canyonville School",214,78,49,35,"124 N Main","Canyonville","OR",97417,"124 N Main, Canyonville, OR 97417",-123.2804213,42.9280641,0.30126582278481,0.410227272727273,0.336363636363636,2.49683618467307,TRUE
291,"Coffenberry Middle School",308,77,42,20,"591 NE Rice","Myrtle Creek","OR",97457,"591 NE Rice, Myrtle Creek, OR 97457",-123.2833016,43.0292474,0.270042194092827,0.238636363636364,0.0738636363636364,2.71713147410359,TRUE
290,"Myrtle Creek Elementary School",326,75,28,14,"651 NE Division","Myrtle Creek","OR",97457,"651 NE Division, Myrtle Creek, OR 97457",-123.279912,43.028961,0.20337552742616,0.0556818181818182,0.0215909090909091,2.75931567846262,TRUE
293,"South Umpqua High School",346,64,NA,NA,"501 NW Chadwick Ln","Myrtle Creek","OR",97457,"501 NW Chadwick Ln, Myrtle Creek, OR 97457",-123.327041,42.986929,0.0565400843881856,NA,NA,2.80618701663933,TRUE
292,"Tri City Elementary School",276,78,51,36,"546 SW Chadwick Ln","Myrtle Creek","OR",97457,"546 SW Chadwick Ln, Myrtle Creek, OR 97457",-123.328889,42.983405,0.30126582278481,0.457954545454545,0.363636363636364,2.64213733302086,TRUE
1108,"Maupin Elementary School",125,75,37,18,"308 Deschutes Ave","Maupin","OR",97037,"308 Deschutes Ave, Maupin, OR 97037",-121.078822,45.1765389,0.20337552742616,0.151136363636364,0.0534090909090909,2.28825872978674,TRUE
1109,"South Wasco County High School",108,64,NA,NA,"699 4th St","Maupin","OR",97037,"699 4th St, Maupin, OR 97037",-121.0806679,45.1776036,0.0565400843881856,NA,NA,2.24841809233654,TRUE
3403,"Spray School",52,86,NA,NA,"303 Park Ave","Spray","OR",97874,"303 Park Ave, Spray, OR 97874",-119.792629,44.8344771,0.686075949367088,NA,NA,2.11717834544176,TRUE
4440,"Academy of Arts and Academics",313,64,NA,NA,"615 Main St","Springfield","OR",97477,"615 Main St, Springfield, OR 97477",-123.0178915,44.0459378,0.0565400843881856,NA,NA,2.72884930864776,TRUE
1353,"Agnes Stewart Middle School",582,81,45,29,"900 S 32nd St","Springfield","OR",97478,"900 S 32nd St, Springfield, OR 97478",-122.9822257,44.0378031,0.425316455696203,0.304545454545455,0.196590909090909,3.35926880712444,TRUE
542,"Briggs Middle School",477,82,47,32,"2355 Yolanda Ave","Springfield","OR",97477,"2355 Yolanda Ave, Springfield, OR 97477",-122.9903541,44.0715747,0.475949367088608,0.365909090909091,0.255681818181818,3.11319428169674,TRUE
544,"Centennial Elementary School",402,83,53,48,"1315 Aspen St","Springfield","OR",97477,"1315 Aspen St, Springfield, OR 97477",-123.0413347,44.0576509,0.522362869198312,0.510227272727273,0.648863636363637,2.9374267635341,TRUE
545,"Douglas Gardens Elementary School",380,88,57,50,"3680 Jasper Rd","Springfield","OR",97478,"3680 Jasper Rd, Springfield, OR 97478",-122.9750573,44.0371697,0.79915611814346,0.596590909090909,0.688636363636364,2.88586829153972,TRUE
